dummy_country,dummy_sales_parent,dummy_brand,dummy_nameplate,dummy_propulsion_system,dummy_segment,dummy_sub_segment,dummy_platform,dummy_s_program_name,dummy_power_kw,report_month,sales_volume
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2024-05,52
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2024-06,36
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2024-07,52
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2024-08,96
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2024-09,73
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2024-10,49
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2024-11,71
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2024-12,88
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-01,74
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-02,8
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-03,58
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-04,25
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-05,76
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-06,12
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-07,43
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-08,83
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-09,85
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-10,46
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-11,34
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2025-12,81
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-01,51
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-02,41
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-03,96
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-04,2
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-05,6
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-06,25
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-07,78
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-08,11
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-09,98
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-10,16
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-11,32
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2026-12,58
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-01,87
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-02,39
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-03,98
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-04,58
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-05,69
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-06,64
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-07,93
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-08,17
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-09,29
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-10,80
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-11,65
Italy,Alfa Romeo,Alfa Romeo,Guilia,BEV,E,Sedan,F10,VC20,0,2027-12,81
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-01,50
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-02,11
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-03,87
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-04,58
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-05,22
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-06,36
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-07,63
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-08,9
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-09,11
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-10,64
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-11,49
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2024-12,41
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-01,67
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-02,5
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-03,16
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-04,60
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-05,91
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-06,76
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-07,61
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-08,93
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-09,4
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-10,48
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-11,21
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2025-12,100
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-01,13
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-02,23
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-03,89
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-04,64
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-05,22
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-06,59
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-07,59
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-08,100
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-09,62
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-10,44
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-11,62
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2026-12,51
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-01,49
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-02,83
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-03,6
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-04,12
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-05,29
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-06,33
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-07,76
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-08,4
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-09,29
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-10,44
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-11,66
Italy,Mercedes,Mercedes,3-Series,ICE,E,Sedan,XC18,MM120,240,2027-12,49
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-01,68
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-02,7
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-03,4
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-04,60
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-05,46
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-06,94
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-07,95
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-08,73
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-09,49
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-10,77
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-11,65
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2024-12,4
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-01,42
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-02,18
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-03,78
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-04,28
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-05,19
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-06,34
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-07,74
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-08,98
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-09,82
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-10,22
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-11,73
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2025-12,2
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-01,15
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-02,34
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-03,99
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-04,80
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-05,40
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-06,73
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-07,10
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-08,18
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-09,67
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-10,28
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-11,7
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2026-12,68
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-01,31
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-02,56
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-03,77
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-04,60
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-05,50
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-06,93
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-07,94
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-08,26
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-09,7
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-10,88
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-11,41
Italy,Mercedes,Mercedes,5-Series,ICE,B,Sedan,XX10,MN10,180,2027-12,20
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-01,30
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-02,19
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-03,14
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-04,96
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-05,66
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-06,37
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-07,72
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-08,51
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-09,13
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-10,71
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-11,29
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2024-12,33
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-01,45
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-02,12
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-03,53
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-04,93
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-05,69
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-06,69
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-07,96
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-08,4
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-09,73
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-10,99
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-11,3
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2025-12,14
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-01,37
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-02,61
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-03,80
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-04,5
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-05,39
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-06,65
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-07,37
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-08,40
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-09,69
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-10,7
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-11,73
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2026-12,66
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-01,10
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-02,87
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-03,64
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-04,79
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-05,68
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-06,8
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-07,23
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-08,53
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-09,65
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-10,100
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-11,65
Italy,Mercedes,Mercedes,3-Series,BEV,E,Sedan,XC20,MN76,0,2027-12,45
